0.1,0.01395537,0.0002679843,0.0139579428076633
0.096,0.013403763,0.0002574939,0.0134062360739135
0.092,0.012851868,0.00024652665,0.0128542322491644
0.088,0.012301123,0.00023632146,0.0123033928261849
0.084,0.011747801,0.0002250681,0.0117499567652617
0.08,0.011197247,0.0002145777,0.0111993028340775
0.076,0.010645925,0.00020427796,0.0106478847229486
0.072,0.010095465,0.00019397828,0.0100973284259377
0.068,0.0095425247,0.00018320177,0.00954428313780975
0.064,0.0089910147,0.000172616,0.00899267155076175
0.06,0.0084424617,0.00016174412,0.00844401095025676
0.056,0.0078912379,0.0001516351,0.00789269464748479
0.052,0.0073362651,0.00014038182,0.00733760811178458
0.048,0.0067833247,0.0001297006,0.00678456455727179
0.044,0.0062281907,0.0001192098,0.00622933145469497
0.04,0.0056733432,0.00010786106,0.00567436843520619
0.036,0.0051135362,9.727525e-05,0.00511446135424392
0.032,0.0045531571,8.77385e-05,0.00455400237398637
0.028,0.0039902028,7.629441e-05,0.00399093212465284
0.024,0.0034260899,6.580399e-05,0.00342672178159651
0.02,0.0028580814,5.4931872e-05,0.00285860928323903
0.016,0.0022903591,4.386925e-05,0.00229077919479969
0.012,0.0017188149,3.2615894e-05,0.00171912436657985
0.008,0.0011481362,2.193463e-05,0.00114834570702024
0.004,0.00057335273,1.049048e-05,0.000573448693226461
0.004,0.00055847542,1.049048e-05,0.000558573938697312
0.008,0.0011189534,2.1362422e-05,0.00111915739438382
0.012,0.0016778065,3.1948325e-05,0.00167811071233746
0.016,0.0022397191,4.291558e-05,0.00224013021819335
0.02,0.0028003839,5.3310623e-05,0.00280089130109944
0.024,0.0033637197,6.4278112e-05,0.00336433382950235
0.028,0.0039232555,7.4482428e-05,0.00392396246796844
0.032,0.0044842064,8.583115e-05,0.00448502776188854
0.036,0.0050446811,9.6989146e-05,0.00504561338781893
0.04,0.0056063951,0.00010719348,0.00560741978672712
0.044,0.0061658205,0.00011777925,0.00616694532269474
0.048,0.0067259133,0.000128747,0.00672714542059303
0.052,0.0072852436,0.0001392374,0.00728657404861797
0.056,0.0078461291,0.0001497278,0.00784755759894384
0.06,0.008403933,0.0001611719,0.00840547834752261
0.064,0.0089594482,0.00017223452,0.00896110355983986
0.068,0.0095168708,0.00018282029,0.00951862664740976
0.072,0.010075534,0.0001935968,0.0100773937655971
0.076,0.010630762,0.0002031336,0.0106327025709169
0.08,0.011187039,0.0002145777,0.0111890967096279
0.084,0.011740936,0.0002250681,0.0117430930255416
0.088,0.01229645,0.00023574924,0.0122987097066349
0.092,0.012849486,0.00024681276,0.0128518561753441
0.096,0.013402522,0.0002574939,0.0134049953028529
0.1,0.013955557,0.0002679843,0.0139581297732127
