-2,0.000576911115,-8.0168743e-06,0.000576967913622244
-1.9,0.000580839065,-1.0043442e-05,0.000580926144332828
-1.8,0.000577399865,-7.7128993e-06,0.000577451386608569
-1.7,0.000577656165,-1.39952295e-05,0.000577825679503418
-1.6,0.00056564584,-5.97837525e-06,0.000565677436361864
-1.5,0.00056655186,-6.6042236e-06,0.000566590353837722
-1.4,0.000566146525,-6.30620025e-06,0.000566181650373143
-1.3,0.00056283848,-5.841284e-06,0.000562868790367149
-1.2,0.00056932346,-7.57579095e-06,0.000569373871082052
-1.1,0.00057055728,-8.6665733e-06,0.000570623101125176
-1,0.00056674258,-8.48179915e-06,0.000566806083185677
-0.9,0.00056534783,-7.8797921e-06,0.000565402760565018
-0.8,0.00055786148,-6.0439403e-06,0.000557894223445213
-0.7,0.00055536404,-6.8068795e-06,0.000555405764609786
-0.6,0.0005563833,-7.3194796e-06,0.000556431446470542
-0.5,0.00055385606,-1.13547425e-05,0.000553972448068999
-0.4,0.000536803165,-5.97241475e-06,0.000536836393125734
-0.3,0.00053333418,-5.7339959e-06,0.000533365013514533
-0.2,0.00053342358,-5.364447e-06,0.000533450557583456
-0.1,0.0005667843,-5.8353236e-06,0.000566814339790346
0,0.00061600578,-6.2942793e-06,0.000616037942917653
0,0.000622669595,-5.47173545e-06,0.000622693648490526
-0.1,0.00057806748,-5.64458915e-06,0.000578095041904982
-0.2,0.00056783932,-4.80416355e-06,0.000567859648732096
-0.3,0.00056481134,-5.70419365e-06,0.000564840152533714
-0.4,0.00054786576,-8.0705273e-06,0.000547925202339423
-0.5,0.00054396762,-6.35984455e-06,0.000544004801339409
-0.6,0.0005399026,-4.9591354e-06,0.00053992537809238
-0.7,0.0005468763,-6.94397025e-06,0.00054692038621927
-0.8,0.00056021588,-6.6936305e-06,0.000560255868964343
-0.9,0.00056077612,-5.888968e-06,0.000560807043487204
-1,0.00056917446,-9.49507785e-06,0.000569253656649604
-1.1,0.00056898373,-1.008516595e-05,0.000569073107686135
-1.2,0.000567529345,-8.0824378e-06,0.000567587504431914
-1.3,0.00056808964,-6.94397025e-06,0.000568132080125385
-1.4,0.00056429282,-5.9843358e-06,0.000564324553057417
-1.5,0.000565097505,-6.0320194e-06,0.000565129700918381
-1.6,0.00057081356,-8.36855e-06,0.000570874905706808
-1.7,0.0005696453,-7.46849085e-06,0.0005696942594777
-1.8,0.00057306068,-8.5354434e-06,0.00057312424499869
-1.9,0.00057767998,-7.2539145e-06,0.000577725523398024
-2,0.00057692306,-7.8201874e-06,0.00057697606180296
