175,6.77541495e-08,-2.1420615e-09,8.2253715989048e-08
175.25,8.2515635e-08,-3.02681925e-09,1.00512350318865e-07
175.5,1.002107685e-07,-5.58798550000001e-10,1.22936051546918e-07
175.75,1.24239195e-07,4.00473055e-09,1.55350800487014e-07
176,1.5483329e-07,-7.217745e-09,2.09782918909679e-07
176.25,1.95252695e-07,-1.4901605e-09,2.300638167142e-07
176.5,2.45125785e-07,1.722863e-09,3.02800345901066e-07
176.75,3.0873525e-07,-1.30379e-09,3.75503368580725e-07
177,3.92833685e-07,-2.2305285e-08,4.78251575251312e-07
177.25,5.04361385e-07,-1.1548525e-08,6.13581871533448e-07
177.5,6.7497967e-07,-3.3574324e-08,8.26918607621155e-07
177.75,8.8010347e-07,1.1269165e-08,1.07754190448864e-06
178,1.1726356e-06,7.497255e-09,1.42403665801759e-06
178.25,1.60639895e-06,-1.22143195e-07,1.95574290749995e-06
178.5,2.1593791e-06,-6.877843e-08,2.61391383336106e-06
178.75,2.949513e-06,1.67965155e-07,3.59770021772746e-06
179,3.95847595e-06,-4.38562465e-07,4.77395446225634e-06
179.25,5.1344103e-06,-1.05193755e-07,6.26197895798489e-06
179.5,6.39863435e-06,-3.833805845e-07,7.73639052118638e-06
179.75,7.58104145e-06,-1.90922155e-07,9.51835672552929e-06
180,8.176791e-06,5.897304e-06,1.01376045979822e-05
180.25,7.92859355e-06,-2.70890828e-06,9.66424677487737e-06
180.5,6.9394533e-06,-9.41384525e-07,8.57963271175245e-06
180.75,5.60924525e-06,-4.5625827e-07,6.77183762636128e-06
181,4.2897009e-06,2.73437855e-07,5.20923698732021e-06
181.25,3.15426435e-06,-3.101313e-08,3.81190683859589e-06
181.5,2.28417635e-06,-1.606526e-08,2.80386527103893e-06
181.75,1.65599185e-06,5.89063485e-08,2.00910042746724e-06
182,1.20965555e-06,-5.96032499999999e-09,1.47481033773797e-06
182.25,8.9905588e-07,2.2351746e-08,1.09688057260547e-06
182.5,6.61987735e-07,2.76137975e-08,8.11535788251688e-07
182.75,4.89739435e-07,-1.39656499999997e-10,5.95950790500007e-07
183,3.71552955e-07,-2.0628907485e-08,4.47498232517937e-07
183.25,2.91692045e-07,-1.508751445e-08,3.59794516703337e-07
183.5,2.3199363e-07,3.213035e-09,2.77049650474265e-07
183.75,1.8873342e-07,6.938412985e-09,2.31820743374471e-07
184,1.49291925e-07,-8.381968e-09,1.86448568923576e-07
184.25,1.2088642e-07,-8.055968e-09,1.4449202243942e-07
184.5,1.011420925e-07,5.122305e-10,1.22379322272116e-07
184.75,8.354009e-08,-5.63451695e-09,1.00652636152558e-07
185,7.06412605e-08,-1.084995205e-08,8.61578039072725e-08
