Freq.	V(vout)
3.98107170553496e+000	-1.34745379718356e-010,-3.61988423030396e-011
4.46683592150962e+000	-1.40307451745007e-010,-2.41053821220781e-011
5.01187233627271e+000	-1.43563889229542e-010,-1.10806261515925e-011
5.62341325190348e+000	-1.44337735565085e-010,2.37981775221402e-012
6.30957344480192e+000	-1.42576893259650e-010,1.57494152915396e-011
7.07945784384136e+000	-1.38358386367987e-010,2.85009458581749e-011
7.94328234724279e+000	-1.31887201057667e-010,4.01377429888483e-011
8.91250938133743e+000	-1.23488123896817e-010,5.02265343032095e-011
9.99999999999997e+000	-1.13587689402226e-010,5.84303716829981e-011
1.12201845430196e+001	-1.02684147567269e-010,6.45372866452846e-011
1.25892541179416e+001	-9.13063772997489e-011,6.84784748641279e-011
1.41253754462275e+001	-7.99666763551874e-011,7.03304581021587e-011
1.58489319246111e+001	-6.91153481712190e-011,7.02989852504355e-011
1.77827941003892e+001	-5.91053636683418e-011,6.86871055762980e-011
1.99526231496887e+001	-5.01728682819236e-011,6.58538138237166e-011
2.23872113856833e+001	-4.24351405314357e-011,6.21713592538599e-011
2.51188643150957e+001	-3.59035670063107e-011,5.79884402542430e-011
2.81838293126444e+001	-3.05065962624409e-011,5.36039105505209e-011
3.16227766016837e+001	-2.61168687924564e-011,4.92525296709168e-011
3.54813389233574e+001	-2.25774621658745e-011,4.51016732038758e-011
3.98107170553496e+001	-1.97238054303532e-011,4.12562754218182e-011
4.46683592150961e+001	-1.73996700945905e-011,3.77687008238247e-011
5.01187233627270e+001	-1.54672354210105e-011,3.46505525260561e-011
5.62341325190347e+001	-1.38122463655184e-011,3.18842810439532e-011
6.30957344480191e+001	-1.23456513009649e-011,2.94334586949708e-011
7.07945784384135e+001	-1.10029486844425e-011,2.72513950203908e-011
7.94328234724278e+001	-9.74204460176977e-012,2.52881992197078e-011
8.91250938133742e+001	-8.54001133049686e-012,2.34964424171482e-011
9.99999999999995e+001	-7.38894762356527e-012,2.18353907826317e-011
1.12201845430196e+002	-6.29122556001726e-012,2.02736048940965e-011
1.25892541179416e+002	-5.25464582921397e-012,1.87897255852392e-011
1.41253754462275e+002	-4.28819475156514e-012,1.73715353464689e-011
1.58489319246111e+002	-3.39902676781674e-012,1.60137639172510e-011
1.77827941003891e+002	-2.59097032831966e-012,1.47153792029665e-011
1.99526231496887e+002	-1.86442199394756e-012,1.34771169025063e-011
2.23872113856833e+002	-1.21715674662119e-012,1.22997587119303e-011
2.51188643150957e+002	-6.45470375459217e-013,1.11833069373003e-011
2.81838293126444e+002	-1.45179372382456e-013,1.01268904754056e-011
3.16227766016836e+002	2.87765061130818e-013,9.12907879434535e-012
3.54813389233574e+002	6.57062396224183e-013,8.18828840158281e-012
3.98107170553495e+002	9.66117635411117e-013,7.30308138054629e-012
4.46683592150961e+002	1.21820190705953e-012,6.47229457616806e-012
5.01187233627270e+002	1.41660066489007e-012,5.69503594388626e-012
5.62341325190346e+002	1.56470285573298e-012,4.97061803349954e-012
6.30957344480190e+002	1.66603780787848e-012,4.29848291009585e-012
7.07945784384134e+002	1.72428577559484e-012,3.67814026627372e-012
7.94328234724277e+002	1.74328185324370e-012,3.10911654682967e-012
8.91250938133740e+002	1.72701915463453e-012,2.59090551464652e-012
9.99999999999994e+002	1.67964811029538e-012,2.12291419111324e-012
1.12201845430196e+003	1.60546685110609e-012,1.70440369181227e-012
1.25892541179416e+003	1.50889934952130e-012,1.33442748375438e-012
1.41253754462275e+003	1.39445968611359e-012,1.01177019168631e-012
1.58489319246110e+003	1.26670151533806e-012,7.34890121999384e-013
1.77827941003891e+003	1.13015220337601e-012,5.01869106296262e-013
1.99526231496887e+003	9.89231857998664e-013,3.10373946968370e-013
2.23872113856832e+003	8.48158674675609e-013,1.57634284940043e-013
2.51188643150956e+003	7.10843575416549e-013,4.04418958826170e-014
2.81838293126443e+003	5.80778926933221e-013,-4.48238706280160e-014
3.16227766016836e+003	4.60928082695423e-013,-1.02140720822610e-013
3.54813389233573e+003	3.53624394461406e-013,-1.35756050283479e-013
3.98107170553494e+003	2.60489866004922e-013,-1.50068140858843e-013
4.46683592150960e+003	1.82384357439299e-013,-1.49479991399908e-013
5.01187233627269e+003	1.19395710522100e-013,-1.38234045615965e-013
5.62341325190345e+003	7.08788878030852e-014,-1.20240491991074e-013
6.30957344480189e+003	3.55478899692957e-014,-9.89156799385008e-014
7.07945784384133e+003	1.16178680094498e-014,-7.70494966636629e-014
7.94328234724276e+003	-3.01294049455605e-015,-5.67201425030517e-014
8.91250938133739e+003	-1.05597793323125e-014,-3.92706890354350e-014
9.99999999999992e+003	-1.31509864939354e-014,-2.53538117447850e-014
1.12201845430195e+004	-1.26574548581271e-014,-1.50399857732329e-014
1.25892541179416e+004	-1.05752915123072e-014,-7.97242604433237e-015
1.41253754462274e+004	-7.97548979030518e-015,-3.54245873612162e-015
1.58489319246110e+004	-5.52059141231816e-015,-1.05526031048435e-015
1.77827941003891e+004	-3.53407541254729e-015,1.40011261412389e-016
1.99526231496886e+004	-2.09831681721049e-015,5.70559839321648e-016
2.23872113856832e+004	-1.15484540886999e-015,6.11335875302299e-016
2.51188643150956e+004	-5.86512651050967e-016,4.95826049923359e-016
2.81838293126443e+004	-2.71789793647930e-016,3.48598900652255e-016
3.16227766016835e+004	-1.11901230030187e-016,2.22988109066026e-016
3.54813389233572e+004	-3.80741619964982e-017,1.32985261853918e-016
3.98107170553494e+004	-7.85536883369955e-018,7.50688356190126e-017
4.46683592150959e+004	2.36029028904632e-018,4.05401132966529e-017
5.01187233627268e+004	4.46234822786246e-018,2.11164835753392e-017
5.62341325190344e+004	3.85161251602438e-018,1.06782403515953e-017
6.30957344480187e+004	2.69213724076510e-018,5.27022160861689e-018
7.07945784384131e+004	1.69645702054874e-018,2.54980775527795e-018
7.94328234724274e+004	1.00423262723975e-018,1.21364976209200e-018
8.91250938133737e+004	5.70136127381500e-019,5.69976212700804e-019
9.99999999999990e+004	3.14244683276584e-019,2.64741076532501e-019
1.12201845430195e+005	1.69480746618189e-019,1.21842618512420e-019
1.25892541179415e+005	8.99256075552321e-020,5.56440837888094e-020
1.41253754462274e+005	4.71234764953395e-020,2.52434209126942e-020
1.58489319246110e+005	2.44579174366644e-020,1.13843922419673e-020
1.77827941003891e+005	1.25996640120279e-020,5.10613580215817e-021
1.99526231496886e+005	6.45302299893950e-021,2.27799310576322e-021
2.23872113856832e+005	3.28984990839137e-021,1.01066886174846e-021
2.51188643150955e+005	1.67116177668444e-021,4.45682382576678e-022
2.81838293126442e+005	8.46481719141132e-022,1.95153664987238e-022
3.16227766016835e+005	4.27787551346645e-022,8.47205501623647e-023
3.54813389233572e+005	2.15798571338505e-022,3.63778757017770e-023
3.98107170553493e+005	1.08700831259139e-022,1.53945857711593e-023
4.46683592150958e+005	5.46889724470639e-023,6.38503094768080e-024
5.01187233627267e+005	2.74877732149867e-023,2.57200225824692e-024
5.62341325190343e+005	1.38044555906185e-023,9.90140824119284e-025
6.30957344480186e+005	6.92765892567393e-024,3.52648878343320e-025
7.07945784384130e+005	3.47433728302497e-024,1.07034436745064e-025
7.94328234724273e+005	1.74137168613986e-024,1.94217479500562e-026
8.91250938133736e+005	8.72261492650038e-025,-7.26464169159308e-027
1.00000000000000e+006	4.36642000416031e-025,-1.21838161975186e-026
