Freq.	V(vout)
1.77827941003891e+05	5.91625951413087e-19,2.39348869475284e-19
1.99526231496886e+05	3.03001273547049e-19,1.06738637144391e-19
2.23872113856832e+05	1.54472553611930e-19,4.73321069026642e-20
2.51188643150955e+05	7.84671764294429e-20,2.08583617237468e-20
2.81838293126442e+05	3.97448753760197e-20,9.12524415286822e-21
3.16227766016835e+05	2.00856080040210e-20,3.95674771874889e-21
3.54813389233572e+05	1.01320539483464e-20,1.69621739740458e-21
3.98107170553493e+05	5.10354801113050e-21,7.16191655547288e-22
4.46683592150958e+05	2.56759955279686e-21,2.96079433774918e-22
5.01187233627267e+05	1.29048335063937e-21,1.18679146799398e-22
5.62341325190343e+05	6.48057876501286e-22,4.53216052003176e-23
6.30957344480186e+05	3.25205621761566e-22,1.59029678918720e-23
7.07945784384130e+05	1.63085268935775e-22,4.65864633945770e-24
7.94328234724273e+05	8.17331290181855e-23,7.06471167349509e-25
8.91250938133736e+05	4.09362501330381e-23,-4.56006281755925e-25
1.00000000000000e+06	2.04894400926448e-23,-6.36260801713576e-25
