Freq.	V(vout)
6.30957344480187e+04	3.79180590662295e-17,7.42202706459829e-17
7.07945784384131e+04	2.38938400908243e-17,3.59083698895817e-17
7.94328234724274e+04	1.41440528758315e-17,1.70912888836334e-17
8.91250938133737e+04	8.03000344461219e-18,8.02656204582146e-18
9.99999999999990e+04	4.42591844101031e-18,3.72806335319347e-18
1.12201845430195e+05	2.38701165599337e-18,1.71572386071655e-18
1.25892541179415e+05	1.26653297599418e-18,7.83519242038423e-19
1.41253754462274e+05	6.63696514500680e-19,3.55432080992029e-19
1.58489319246110e+05	3.44469560068657e-19,1.60283891824603e-19
1.77827941003891e+05	1.77455518770399e-19,7.18846317039706e-20
1.99526231496886e+05	9.08851408968823e-20,3.20663383785914e-20
2.23872113856832e+05	4.63345325867374e-20,1.42247753789957e-20
2.51188643150955e+05	2.35367272219329e-20,6.27167061716041e-21
2.81838293126442e+05	1.19218548568989e-20,2.74555932483289e-21
3.16227766016835e+05	6.02494062496183e-21,1.19152917096108e-21
3.54813389233572e+05	3.03928345236391e-21,5.11405887275441e-22
3.98107170553493e+05	1.53092191731149e-21,2.16289700956933e-22
4.46683592150958e+05	7.70223680928430e-22,8.96306525070257e-23
5.01187233627267e+05	3.87126429579132e-22,3.60579188027662e-23
5.62341325190343e+05	1.94414089536211e-22,1.38519333690519e-23
6.30957344480186e+05	9.75638468589866e-23,4.91444105922174e-24
7.07945784384130e+05	4.89290546059498e-23,1.47818245941946e-24
7.94328234724273e+05	2.45231823288607e-23,2.57133212640799e-25
8.91250938133736e+05	1.22834434797516e-23,-1.11491854828248e-25
1.00000000000000e+06	6.14870982898067e-24,-1.76724489422812e-25
