Freq.	V(vout)
1.12201845430195e+004	-2.54655440883095e-014,-3.02590283548751e-014
1.25892541179416e+004	-2.12764501265750e-014,-1.60397757476027e-014
1.41253754462274e+004	-1.60459104041908e-014,-7.12710269850619e-015
1.58489319246110e+004	-1.11068970607051e-014,-2.12309349007803e-015
1.77827941003891e+004	-7.11022064250492e-015,2.81682255727552e-016
1.99526231496886e+004	-4.22161325001851e-015,1.14790764559428e-015
2.23872113856832e+004	-2.32343943714481e-015,1.22994703667634e-015
2.51188643150956e+004	-1.18000820751881e-015,9.97553465164298e-016
2.81838293126443e+004	-5.46815692632682e-016,7.01347148567467e-016
3.16227766016835e+004	-2.25134975767274e-016,4.48630558512392e-016
3.54813389233572e+004	-7.66018133759128e-017,2.67553574127605e-016
3.98107170553494e+004	-1.58043864510218e-017,1.51031315393103e-016
4.46683592150959e+004	4.74860518732615e-018,8.15628431921042e-017
5.01187233627268e+004	8.97777967402844e-018,4.24843587686073e-017
5.62341325190344e+004	7.74905654365504e-018,2.14836086570739e-017
6.30957344480187e+004	5.41631288727817e-018,1.06031888322529e-017
7.07945784384131e+004	3.41310443371664e-018,5.12997376326844e-018
7.94328234724274e+004	2.02041761744477e-018,2.44174993014972e-018
8.91250938133737e+004	1.14705819239251e-018,1.14673921226673e-018
9.99999999999990e+004	6.32229677594111e-019,5.32634646925329e-019
1.12201845430195e+005	3.40978774635276e-019,2.45136224504462e-019
1.25892541179415e+005	1.80921586320035e-019,1.11950876587221e-019
1.41253754462274e+005	9.48078619082298e-020,5.07875199216111e-020
1.58489319246110e+005	4.92069587791311e-020,2.29044053324244e-020
1.77827941003891e+005	2.53493035406574e-020,1.02731116217498e-020
1.99526231496886e+005	1.29828577120208e-020,4.58313512434321e-021
2.23872113856832e+005	6.61885986145331e-021,2.03338647337333e-021
2.51188643150955e+005	3.36221601874195e-021,8.96680113592284e-022
2.81838293126442e+005	1.70303950573164e-021,3.92636014283914e-022
3.16227766016835e+005	8.60667303447094e-022,1.70452739923321e-022
3.54813389233572e+005	4.34165944300727e-022,7.31905469935765e-023
3.98107170553493e+005	2.18695621403389e-022,3.09734122158629e-023
4.46683592150958e+005	1.10028964795846e-022,1.28466210153701e-023
5.01187233627267e+005	5.53027685050347e-023,5.17493109011055e-024
5.62341325190343e+005	2.77732472695667e-023,1.99224182617783e-024
6.30957344480186e+005	1.39377911630361e-023,7.09592975792956e-025
7.07945784384130e+005	6.99003789924654e-024,2.15397522566985e-025
7.94328234724273e+005	3.50347607148235e-024,3.91052145284000e-026
8.91250938133736e+005	1.75490871836074e-024,-1.45986872915225e-026
1.00000000000000e+006	8.78483346014631e-025,-2.45031283734285e-026
