Freq.	V(vout)
4.46683592150960e+003	3.66939692346754e-013,-3.00738872169166e-013
5.01187233627269e+003	2.40212655907781e-013,-2.78113279791905e-013
5.62341325190345e+003	1.42601495908700e-013,-2.41912103198737e-013
6.30957344480189e+003	7.15189252493274e-014,-1.99008713322495e-013
7.07945784384133e+003	2.33740134840339e-014,-1.55016103860824e-013
7.94328234724276e+003	-6.06177478143990e-015,-1.14115423663970e-013
8.91250938133739e+003	-2.12452929029237e-014,-7.90088123529740e-014
9.99999999999992e+003	-2.64585513283999e-014,-5.10093973139498e-014
1.12201845430195e+004	-2.54656077304788e-014,-3.02589727040576e-014
1.25892541179416e+004	-2.12764877174754e-014,-1.60397240654006e-014
1.41253754462274e+004	-1.60459289091702e-014,-7.12705922475342e-015
1.58489319246110e+004	-1.11069029941051e-014,-2.12305986676684e-015
1.77827941003891e+004	-7.11021937453344e-015,2.81706328630889e-016
1.99526231496886e+004	-4.22160869418657e-015,1.14792363842420e-015
2.23872113856832e+004	-2.32343408127351e-015,1.22995688636325e-015
2.51188643150956e+004	-1.18000337520232e-015,9.97559061295808e-016
2.81838293126443e+004	-5.46811898196587e-016,7.01350046883011e-016
3.16227766016835e+004	-2.25132260453921e-016,4.48631889005300e-016
3.54813389233572e+004	-7.66000002916936e-017,2.67554075230479e-016
3.98107170553494e+004	-1.58032400394651e-017,1.51031424916662e-016
4.46683592150959e+004	4.74929881751233e-018,8.15627965708639e-017
5.01187233627268e+004	8.97818449275144e-018,4.24842694014200e-017
5.62341325190344e+004	7.74928590547926e-018,2.14835235350801e-017
6.30957344480187e+004	5.41643970427723e-018,1.06031225252088e-017
7.07945784384131e+004	3.41317315419626e-018,5.12992705099628e-018
7.94328234724274e+004	2.02045424092158e-018,2.44171897348139e-018
8.91250938133737e+004	1.14707744166341e-018,1.14671952201166e-018
9.99999999999990e+004	6.32239677801289e-019,5.32622482751608e-019
1.12201845430195e+005	3.40983918315220e-019,2.45128869284482e-019
1.25892541179415e+005	1.80924208923862e-019,1.11946500391990e-019
1.41253754462274e+005	9.48091884339056e-020,5.07849481071980e-020
1.58489319246110e+005	4.92076246095105e-020,2.29029082573065e-020
1.77827941003891e+005	2.53496351436318e-020,1.02722466055165e-020
1.99526231496886e+005	1.29830214676044e-020,4.58263821374114e-021
2.23872113856832e+005	6.61893994308508e-021,2.03310232832695e-021
2.51188643150955e+005	3.36225471658384e-021,8.96518222939580e-022
2.81838293126442e+005	1.70305792017804e-021,3.92544045298636e-022
3.16227766016835e+005	8.60675884808499e-022,1.70400615186840e-022
3.54813389233572e+005	4.34169825001490e-022,7.31610609618450e-023
3.98107170553493e+005	2.18697296814809e-022,3.09567589485464e-023
4.46683592150958e+005	1.10029632770934e-022,1.28372281984855e-023
5.01187233627267e+005	5.53029943809345e-023,5.16963962350476e-024
5.62341325190343e+005	2.77732916196373e-023,1.98926411483775e-024
6.30957344480186e+005	1.39377699526861e-023,7.07919064341567e-025
7.07945784384130e+005	6.98999991467868e-024,2.14457543279660e-025
7.94328234724273e+005	3.50343983590732e-024,3.85779751407343e-026
8.91250938133736e+005	1.75487976205943e-024,-1.48940411772585e-026
1.00000000000000e+006	8.78462069011620e-025,-2.46683378774402e-026
