1,-0.0006949939,-0.00012967676,0.000706988393161142
1.5,-0.0007077493,-8.89306e-05,0.00071331460344486
2,-0.00071242225,-6.8009365e-05,0.00071566105587768
2.5,-0.0007147826,-5.5253735e-05,0.000716915023618074
3,-0.0007162131,-4.673027e-05,0.000717735970079446
3.5,-0.0007169284,-4.053139e-05,0.000718073202606735
4,-0.00071744096,-3.5965677e-05,0.000718341888050469
4.5,-0.00071791786,-3.2282108e-05,0.000718643306435519
5,-0.0007183589,-2.956402e-05,0.000718966995409227
5.5,-0.00071844234,-2.717983e-05,0.000718956284541683
6,-0.00071878802,-2.5260569e-05,0.000719231754575308
6.5,-0.0007188357,-2.360356e-05,0.000719223116730242
7,-0.000719014575,-2.217304e-05,0.000719356380923536
7.5,-0.00071928876,-2.1004792e-05,0.000719595390919024
8,-0.00071950332,-1.9955754e-05,0.000719780015880494
8.5,-0.000719551,-1.8966311e-05,0.000719800928460854
9,-0.000719551,-1.8215298e-05,0.000719781530963425
9.5,-0.00071977748,-1.740467e-05,0.000719987877158037
10,-0.0007197894,-1.668942e-05,0.000719982858887833
