12,-0.002173677,-3.004086e-05,0.00217388457688041
17,-0.00217378455,-2.121937e-05,0.00217388811383734
22,-0.002173916,-1.6260264e-05,0.0021739768122811
27,-0.0021739755,-1.33515e-05,0.00217401649882261
32,-0.002173916,-1.144415e-05,0.00217394612252126
37,-0.002173916,-9.77522e-06,0.00217393797749201
42,-0.0021739636,-8.583127e-06,0.00217398054365585
47,-0.0021740231,-7.867871e-06,0.0021740373370133
52,-0.0021737009,-7.152586e-06,0.00217371266779843
57,-0.002173916,-6.198912e-06,0.00217392483806731
62,-0.002173916,-5.9366521e-06,0.00217392410723329
67,-0.002173916,-5.245238e-06,0.00217392232786217
72,-0.002173677,-5.18563325e-06,0.00217368318799666
77,-0.002174154,-4.529982e-06,0.00217415871924129
82,-0.002173916,-4.4703775e-06,0.00217392059882348
87,-0.002173677,-4.529982e-06,0.00217368172027689
92,-0.00217397525,-4.053145e-06,0.00217397902832504
97,-0.002174154,-3.814726e-06,0.00217415734661741
102,-0.002173916,-3.576293e-06,0.00217391894166448
107,-0.0021737487,-3.576293e-06,0.00217375164189089
