Freq.	V(vout)
1.12201845430196e+002	4.35662178449502e-012,2.16886838042662e-011
1.25892541179416e+002	4.88471658827500e-012,1.90675280034455e-011
1.41253754462275e+002	5.29230645587665e-012,1.66585231733705e-011
1.58489319246111e+002	5.58394607117301e-012,1.44379030163907e-011
1.77827941003891e+002	5.76161036787931e-012,1.23899825475384e-011
1.99526231496887e+002	5.82741072162145e-012,1.05058344338074e-011
2.23872113856833e+002	5.78546462587235e-012,8.78147920827331e-012
2.51188643150957e+002	5.64288859608651e-012,7.21588255488171e-012
2.81838293126444e+002	5.40997468012978e-012,5.80905144724843e-012
3.16227766016836e+002	5.09970942348097e-012,4.56048556982064e-012
3.54813389233574e+002	4.72688494844987e-012,3.46815660003127e-012
3.98107170553495e+002	4.30709719476671e-012,2.52805286482143e-012
4.46683592150961e+002	3.85588660256744e-012,1.73417700199050e-012
5.01187233627270e+002	3.38815248212813e-012,1.07878648357350e-012
5.62341325190346e+002	2.91782144288744e-012,5.52670262909804e-013
6.30957344480190e+002	2.45765080823798e-012,1.45347730955967e-013
7.07945784384134e+002	2.01904147247404e-012,-1.54807268899395e-013
7.94328234724277e+002	1.61179931529730e-012,-3.60443615019485e-013
8.91250938133740e+002	1.24386060420000e-012,-4.85036167057094e-013
9.99999999999994e+002	9.21037832707144e-013,-5.42582044044331e-013
1.12201845430196e+003	6.46841886019312e-013,-5.47200157388838e-013
1.25892541179416e+003	4.22416695196809e-013,-5.12666521592297e-013
1.41253754462275e+003	2.46605018098336e-013,-4.51923206271570e-013
1.58489319246110e+003	1.16153388012046e-013,-3.76600214640581e-013
1.77827941003891e+003	2.60544895466712e-014,-2.96592890181078e-013
1.99526231496887e+003	-2.99886848758279e-014,-2.19739758179259e-013
2.23872113856832e+003	-5.90098252768986e-014,-1.51642152733220e-013
2.51188643150956e+003	-6.81870776955907e-014,-9.56553148854534e-014
2.81838293126443e+003	-6.42731855038858e-014,-5.30613325557886e-014
3.16227766016836e+003	-5.31131821879941e-014,-2.34095379042825e-014
3.54813389233573e+003	-3.93073613719165e-014,-4.98362067623479e-015
3.98107170553494e+003	-2.60578222466446e-014,4.66783617797567e-015
4.46683592150960e+003	-1.52074981777357e-014,8.21338909541871e-015
5.01187233627269e+003	-7.44662337889830e-015,8.10724828409569e-015
5.62341325190345e+003	-2.63115938355944e-015,6.29963408725280e-015
6.30957344480189e+003	-1.39474325750849e-016,4.11240859205126e-015
7.07945784384133e+003	8.06264507811678e-016,2.26616239906399e-015
7.94328234724276e+003	9.08278524469886e-016,1.01333490009974e-015
8.91250938133739e+003	6.73072113385335e-016,3.15942243994861e-016
9.99999999999992e+003	3.91393200115675e-016,1.05640391591038e-017
1.12201845430195e+004	1.83130863151569e-016,-7.60929088146456e-017
1.25892541179416e+004	6.57059141002214e-017,-7.05916729111162e-017
1.41253754462274e+004	1.40672208997661e-017,-4.27058424208650e-017
1.58489319246110e+004	-2.28431330755916e-018,-1.99472465997829e-017
1.77827941003891e+004	-4.44002761815217e-018,-7.34484061560810e-018
1.99526231496886e+004	-2.89237591936246e-018,-1.99342642808367e-018
2.23872113856832e+004	-1.35317708247036e-018,-2.59521191794332e-019
2.51188643150956e+004	-5.07209217888619e-019,1.08829533223398e-019
2.81838293126443e+004	-1.55504745781444e-019,1.05473472436011e-019
3.16227766016835e+004	-3.75640052511459e-020,5.38579960735209e-020
3.54813389233572e+004	-5.79828605342353e-021,2.14407646209962e-020
3.98107170553494e+004	4.26816876947282e-022,7.28475183336156e-021
4.46683592150959e+004	8.19170773359626e-022,2.18860809921140e-021
5.01187233627268e+004	4.33960769693857e-022,5.89476359133530e-022
5.62341325190344e+004	1.74582472242519e-022,1.41921884697126e-022
6.30957344480187e+004	6.12570857781470e-023,2.96668925288793e-023
7.07945784384131e+004	1.97336187298634e-023,4.83880641937528e-024
7.94328234724274e+004	5.99173930414052e-024,2.97835044401179e-025
8.91250938133737e+004	1.74218661723304e-024,-2.14942033034158e-025
9.99999999999990e+004	4.90268533516058e-025,-1.40041900806299e-025
1.12201845430195e+005	1.34531226430901e-025,-5.97885087654038e-026
1.25892541179415e+005	3.61942644163951e-026,-2.18963555420328e-026
1.41253754462274e+005	9.58638435253953e-027,-7.39632676632392e-027
1.58489319246110e+005	2.50723888975942e-027,-2.37688594772227e-027
1.77827941003891e+005	6.49011200721685e-028,-7.38702155703982e-028
1.99526231496886e+005	1.66551022045932e-028,-2.24215975102445e-028
2.23872113856832e+005	4.24213560566272e-029,-6.68912931369625e-029
2.51188643150955e+005	1.07319251861592e-029,-1.97004133491318e-029
2.81838293126442e+005	2.69752571426902e-030,-5.74555890143286e-030
3.16227766016835e+005	6.73618066727738e-031,-1.66312428108149e-030
3.54813389233572e+005	1.67031580655120e-031,-4.78613141361332e-031
3.98107170553493e+005	4.10839118602796e-032,-1.37108232616837e-031
4.46683592150958e+005	1.00067229821152e-032,-3.91363595593698e-032
5.01187233627267e+005	2.40714743964042e-033,-1.11392222965783e-032
5.62341325190343e+005	5.69524779515521e-034,-3.16322766005817e-033
6.30957344480186e+005	1.31665536808789e-034,-8.96585194211328e-034
7.07945784384130e+005	2.94164567374202e-035,-2.53732207780100e-034
7.94328234724273e+005	6.22342283080430e-036,-7.17103274945644e-035
8.91250938133736e+005	1.19330436700848e-036,-2.02430998527336e-035
1.00000000000000e+006	1.82704377537682e-037,-5.70822218658807e-036
