1,-4.109483526e-08,-6.232909575e-08,8.43719497333269e-08
1.5,1.648448526e-08,-4.912753265e-08,8.21282200449437e-08
2,1.259620085e-08,-1.5855857015e-08,2.98025109150622e-08
2.5,2.174650536e-08,-1.532034094e-08,3.02625302278335e-08
3,1.62982366e-08,-2.82657896e-08,3.62144455875522e-08
3.5,6.70555982e-09,2.25847189e-09,1.66410218113193e-08
4,-6.565858845e-09,-1.420273485e-09,1.88073498840562e-08
4.5,9.96519841e-09,-5.49483175e-09,1.80660624099438e-08
5,4.07455739e-09,-1.126906335e-08,2.01066461337289e-08
5.5,-2.7939936e-10,-1.07102776e-09,1.13950413361041e-08
6,-3.70202653e-09,-3.143232315e-09,1.3684907301383e-08
6.5,2.468020695e-09,-5.960498285e-09,1.00442259476491e-08
7,9.010591015e-09,-7.03152174e-09,2.0644459032387e-08
7.5,3.79516326e-09,-5.960500115e-09,1.2517164974635e-08
8,5.983779935e-09,-3.32949772e-09,1.14045139996976e-08
8.5,3.46920079e-09,-7.8697139e-09,1.34346242743984e-08
9,5.61125255e-09,-9.08045375e-10,8.28814834405794e-09
9.5,3.096663425e-09,-2.142051665e-09,7.81754601790859e-09
10,-3.189797e-09,-2.44473365e-09,1.23740519779886e-08
