Freq.	V(vout)
1.77827941003892e+001	-1.69422661881699e-010,5.89203233335629e-011
1.99526231496887e+001	-1.57314427947448e-010,6.96184128217291e-011
2.23872113856833e+001	-1.43917866504785e-010,7.76916287475417e-011
2.51188643150957e+001	-1.29893321927333e-010,8.30581339558130e-011
2.81838293126444e+001	-1.15877464243798e-010,8.58156624320250e-011
3.16227766016837e+001	-1.02428106407681e-010,8.62201728502752e-011
3.54813389233574e+001	-8.99820272509637e-011,8.46456712175858e-011
3.98107170553496e+001	-7.88324637796481e-011,8.15332951460292e-011
4.46683592150961e+001	-6.91277646079142e-011,7.73395538858035e-011
5.01187233627270e+001	-6.08878476361366e-011,7.24922965281524e-011
5.62341325190347e+001	-5.40321377230758e-011,6.73596585162313e-011
6.30957344480191e+001	-4.84119692940160e-011,6.22334531632434e-011
7.07945784384135e+001	-4.38415360417323e-011,5.73253995578024e-011
7.94328234724278e+001	-4.01235298218807e-011,5.27727597709121e-011
8.91250938133742e+001	-3.70678527579259e-011,4.86494418010602e-011
9.99999999999995e+001	-3.45036288229862e-011,4.49791417755197e-011
1.12201845430196e+002	-3.22858502415580e-011,4.17482130438714e-011
1.25892541179416e+002	-3.02982996196154e-011,3.89171788416484e-011
1.41253754462275e+002	-2.84540595502920e-011,3.64307416292216e-011
1.58489319246111e+002	-2.66942915412825e-011,3.42265538382833e-011
1.77827941003891e+002	-2.49854189047723e-011,3.22429031791957e-011
1.99526231496887e+002	-2.33146743268686e-011,3.04250597976425e-011
2.23872113856833e+002	-2.16842388347449e-011,2.87296902043544e-011
2.51188643150957e+002	-2.01047041280910e-011,2.71267664182308e-011
2.81838293126444e+002	-1.85889764033194e-011,2.55988528350062e-011
3.16227766016836e+002	-1.71477160212497e-011,2.41383186520566e-011
3.54813389233574e+002	-1.57869384373232e-011,2.27435423512044e-011
3.98107170553495e+002	-1.45077161466023e-011,2.14152853936086e-011
4.46683592150961e+002	-1.33073441395329e-011,2.01540968842950e-011
5.01187233627270e+002	-1.21810862306473e-011,1.89590643426127e-011
5.62341325190346e+002	-1.11237358955517e-011,1.78277099278972e-011
6.30957344480190e+002	-1.01305717211697e-011,1.67565366713377e-011
7.07945784384134e+002	-9.19766965124379e-012,1.57417093932678e-011
7.94328234724277e+002	-8.32179026136513e-012,1.47795370884736e-011
8.91250938133740e+002	-7.50012350499274e-012,1.38666661956784e-011
9.99999999999994e+002	-6.73008667585986e-012,1.30000677052998e-011
1.12201845430196e+003	-6.00923598846433e-012,1.21769512036455e-011
1.25892541179416e+003	-5.33525863155405e-012,1.13946960328333e-011
1.41253754462275e+003	-4.70598997686295e-012,1.06508232671043e-011
1.58489319246110e+003	-4.11942367472083e-012,9.94299307849719e-012
1.77827941003891e+003	-3.57370999284616e-012,9.26900799323685e-012
1.99526231496887e+003	-3.06714923949175e-012,8.62681404165248e-012
2.23872113856832e+003	-2.59818542642220e-012,8.01450059348942e-012
2.51188643150956e+003	-2.16540098167677e-012,7.43030135555324e-012
2.81838293126443e+003	-1.76751152625728e-012,6.87259761545663e-012
3.16227766016836e+003	-1.40335983085632e-012,6.33992384708396e-012
3.54813389233573e+003	-1.07190831529861e-012,5.83097568442318e-012
3.98107170553494e+003	-7.72229336840534e-013,5.34462032015895e-012
4.46683592150960e+003	-5.03492241549375e-013,4.87990925920534e-012
5.01187233627269e+003	-2.64945881162792e-013,4.43609305813648e-012
5.62341325190345e+003	-5.58950608837157e-014,4.01263721365196e-012
6.30957344480189e+003	1.24330762796081e-013,3.60923767836791e-012
7.07945784384133e+003	2.76418148359891e-013,3.22583354017009e-012
7.94328234724276e+003	4.01120846582145e-013,2.86261321626325e-012
8.91250938133739e+003	4.99321526497374e-013,2.52000920478312e-012
9.99999999999992e+003	5.72102084559135e-013,2.19867530227873e-012
1.12201845430195e+004	6.20817528611228e-013,1.89943977370537e-012
1.25892541179416e+004	6.47164507305609e-013,1.62322903182293e-012
1.41253754462274e+004	6.53231483702425e-013,1.37095979718393e-012
1.58489319246110e+004	6.41514798199124e-013,1.14340397124247e-012
1.77827941003891e+004	6.14885482085679e-013,9.41039067142568e-013
1.99526231496886e+004	5.76497544189312e-013,7.63905927111647e-013
2.23872113856832e+004	5.29639934675443e-013,6.11501025774098e-013
2.51188643150956e+004	4.77549131745593e-013,4.82729095234911e-013
2.81838293126443e+004	4.23212215806834e-013,3.75931341650769e-013
3.16227766016835e+004	3.69195620818963e-013,2.88987378627147e-013
3.54813389233572e+004	3.17529318330338e-013,2.19471190723315e-013
3.98107170553494e+004	2.69661708830455e-013,1.64829867376217e-013
4.46683592150959e+004	2.26482842372241e-013,1.22552500600887e-013
5.01187233627268e+004	1.88399453439670e-013,9.03046260051110e-014
5.62341325190344e+004	1.55438693211420e-013,6.60163015704943e-014
6.30957344480187e+004	1.27358436959352e-013,4.79240734710495e-014
7.07945784384131e+004	1.03747894775969e-013,3.45752493532139e-014
7.94328234724274e+004	8.41095579815317e-014,2.48062795045923e-014
8.91250938133737e+004	6.79197935124820e-014,1.77066892668534e-014
9.99999999999990e+004	5.46695795271060e-014,1.25776128627701e-014
1.12201845430195e+005	4.38889714382858e-014,8.89101511696646e-015
1.25892541179415e+005	3.51594450356227e-014,6.25304485552916e-015
1.41253754462274e+005	2.81179214320233e-014,4.37300259278213e-015
1.58489319246110e+005	2.24555454994616e-014,3.03814512547760e-015
1.77827941003891e+005	1.79134864456267e-014,2.09385323363490e-015
1.99526231496886e+005	1.42773194051911e-014,1.42838156862153e-015
2.23872113856832e+005	1.13709888166454e-014,9.61340222240764e-016
2.51188643150955e+005	9.05094895993314e-015,6.35114696155543e-016
2.81838293126442e+005	7.20080032029317e-015,4.08543473579374e-016
3.16227766016835e+005	5.72656186762800e-015,2.52298558054810e-016
3.54813389233572e+005	4.55261069053269e-015,1.45532791178684e-016
3.98107170553493e+005	3.61825904172059e-015,7.34594187659840e-017
4.46683592150958e+005	2.87490796963565e-015,2.56120268448675e-017
5.01187233627267e+005	2.28370460470530e-015,-5.40219631033415e-018
5.62341325190343e+005	1.81362899321483e-015,-2.47933163332020e-017
6.30957344480186e+005	1.43994107704462e-015,-3.62238103777235e-017
7.07945784384130e+005	1.14292587463889e-015,-4.22605930996512e-017
7.94328234724273e+005	9.06883271809367e-016,-4.46962174897861e-017
8.91250938133736e+005	7.19317041640344e-016,-4.47768087547025e-017
1.00000000000000e+006	5.70285250277521e-016,-4.33636181380847e-017
