117,0,0,0
167,0,0,0
217,3.98142495e-09,-1.07801167e-08,1.1570665065854e-08
267,1.559975425e-09,-1.41794597e-08,1.47146569720407e-08
317,4.237541345e-09,-1.54600545e-08,1.62442139908876e-08
367,2.235186035e-09,-1.9185359e-08,1.95277452696925e-08
417,3.725310585e-09,-2.01632485e-08,2.05937835858029e-08
467,7.45062305e-10,-2.1467099e-08,2.15811007634661e-08
517,6.75213555e-10,-2.3236612e-08,2.33243443539384e-08
567,-4.8894778e-10,-2.39118215e-08,2.40940297535596e-08
617,-1.7928077e-09,-2.69386295e-08,2.70679869492131e-08
667,-1.8626577e-10,-2.8964301e-08,2.9037280732655e-08
717,1.350425795e-09,-3.1036528e-08,3.10904263795943e-08
767,9.7789563e-10,-3.3132028e-08,3.31709297787636e-08
817,6.519299e-10,-3.3877086e-08,3.39378458809206e-08
867,4.19097175e-10,-3.50412335e-08,3.51245490663237e-08
917,-4.42380525e-10,-3.7532527e-08,3.75663852093517e-08
967,-3.02682145e-10,-3.93020395e-08,3.93625882329473e-08
1017,-2.3283815e-11,-4.05360425e-08,4.05881763509529e-08
