15270,-4.06757405e-08,-2.1935067e-07,2.23096402205903e-07
20270,-4.2817782e-08,-2.69340315e-07,2.72738752735894e-07
25270,-2.85451885e-08,-3.23403585e-07,3.24670732867872e-07
30270,-1.59257165e-08,-3.8929465e-07,3.89626543896961e-07
35270,-6.84525985e-09,-4.5369562e-07,4.53751467183842e-07
40270,5.9837812e-09,-5.14862035e-07,5.14900311423118e-07
45270,2.13274e-08,-5.76888115e-07,5.77287323217346e-07
50270,3.61588265e-08,-6.36283235e-07,6.37313940594942e-07
55270,5.6205567e-08,-6.9784365e-07,7.00105928307429e-07
60270,7.655517e-08,-7.5940407e-07,7.63258293522728e-07
65270,9.4110604e-08,-8.2168627e-07,8.27067669921798e-07
70270,1.20513995e-07,-8.7330483e-07,8.81583896359566e-07
75270,1.53552725e-07,-9.28183e-07,9.40800073513921e-07
80270,1.9229572e-07,-9.8404271e-07,1.00265912167368e-06
85270,2.36277575e-07,-1.04769855e-06,1.07401275459039e-06
90270,2.7995737e-07,-1.11563845e-06,1.15023295795251e-06
95270,3.10737595e-07,-1.1888639e-06,1.22880465225587e-06
100270,3.40516645e-07,-1.24304355e-06,1.28884279382973e-06
