Freq.	V(vout)
2.51188643150957e+001	-1.59712937619156e-011,7.26018968746156e-011
2.81838293126444e+001	-9.22065572956847e-012,6.56831432141954e-011
3.16227766016837e+001	-3.88945563084975e-012,5.88008490521289e-011
3.54813389233574e+001	2.18525552476784e-013,5.21724733907922e-011
3.98107170553496e+001	3.30595518136234e-012,4.59378144743486e-011
4.46683592150961e+001	5.56263834027145e-012,4.01739888546991e-011
5.01187233627270e+001	7.15502472979484e-012,3.49121789439359e-011
5.62341325190347e+001	8.22277066729174e-012,3.01528083670302e-011
6.30957344480191e+001	8.87983884906145e-012,2.58773792423741e-011
7.07945784384135e+001	9.21771811576508e-012,2.20566587640579e-011
7.94328234724278e+001	9.30901741196437e-012,1.86558882070257e-011
8.91250938133742e+001	9.21056058764167e-012,1.56380819001861e-011
9.99999999999995e+001	8.96585328680335e-012,1.29663741487114e-011
1.12201845430196e+002	8.60722028807135e-012,1.06059777444629e-011
1.25892541179416e+002	8.15799622429109e-012,8.52587921368203e-012
1.41253754462275e+002	7.63498970739796e-012,6.70008574510188e-012
1.58489319246111e+002	7.05116957532027e-012,5.10812999294627e-012
1.77827941003891e+002	6.41826874167224e-012,3.73462650347782e-012
1.99526231496887e+002	5.74886277207289e-012,2.56790445760480e-012
2.23872113856833e+002	5.05752002536279e-012,1.59802488715996e-012
2.51188643150957e+002	4.36084417052474e-012,8.14703391414924e-013
2.81838293126444e+002	3.67655696178805e-012,2.05686920051733e-013
3.16227766016836e+002	3.02204642097847e-012,-2.44057443647068e-013
3.54813389233574e+002	2.41289346539564e-012,-5.52301090964163e-013
3.98107170553495e+002	1.86175978118837e-012,-7.38895944052346e-013
4.46683592150961e+002	1.37777324185278e-012,-8.24842698784171e-013
5.01187233627270e+002	9.66336475957934e-013,-8.31356101151897e-013
5.62341325190346e+002	6.29203576998092e-013,-7.79044151875515e-013
6.30957344480190e+002	3.64709639746037e-013,-6.87196661187572e-013
7.07945784384134e+002	1.68120732114045e-013,-5.73144672994659e-013
7.94328234724277e+002	3.21245182361324e-014,-4.51687034707875e-013
8.91250938133740e+002	-5.25213213329612e-014,-3.34629973538881e-013
9.99999999999994e+002	-9.62050058871374e-014,-2.30508665543861e-013
1.12201845430196e+003	-1.09605574714864e-013,-1.44547738137366e-013
1.25892541179416e+003	-1.02856966665191e-013,-7.88838755251411e-014
1.41253754462275e+003	-8.48265774468756e-014,-3.30339037574064e-014
1.58489319246110e+003	-6.25921692710226e-014,-4.55429114936267e-015
1.77827941003891e+003	-4.11754368716307e-014,1.01930262376926e-014
1.99526231496887e+003	-2.35524776500784e-014,1.52730470385790e-014
2.23872113856832e+003	-1.09157587532006e-014,1.45144018372265e-014
2.51188643150956e+003	-3.11835934523210e-015,1.10361911342152e-014
2.81838293126443e+003	7.99219062425418e-016,7.01097756550408e-015
3.16227766016836e+003	2.10709135234727e-015,3.65923909691679e-015
3.54813389233573e+003	1.99770037493293e-015,1.42248511110590e-015
3.98107170553494e+003	1.35991817700001e-015,2.30853058226558e-016
4.46683592150960e+003	7.15249044737443e-016,-2.24259501088952e-016
5.01187233627269e+003	2.74256760383604e-016,-2.80865452730385e-016
5.62341325190345e+003	5.05374834181977e-017,-1.91017939231056e-016
6.30957344480189e+003	-2.60842596251436e-017,-9.16770598801197e-017
7.07945784384133e+003	-3.25182347946065e-017,-2.95434556349106e-017
7.94328234724276e+003	-1.90378156330375e-017,-3.11730274990057e-018
8.91250938133739e+003	-7.31077655078369e-018,3.35613972821397e-018
9.99999999999992e+003	-1.61229365005822e-018,2.73627151950598e-018
1.12201845430195e+004	1.04067023651660e-019,1.17921942909879e-018
1.25892541179416e+004	2.73258146153438e-019,3.13047870036984e-019
1.41253754462274e+004	1.33821584851520e-019,2.97025832324626e-020
1.58489319246110e+004	3.88033076113532e-020,-1.71850279579785e-020
1.77827941003891e+004	6.15464125274772e-021,-1.06764927354564e-020
1.99526231496886e+004	-3.29939356602208e-022,-3.34154122248336e-021
2.23872113856832e+004	-5.57083400857317e-022,-6.54772700670073e-022
2.51188643150956e+004	-1.99310597852056e-022,-5.71152705654008e-023
2.81838293126443e+004	-4.53769888309619e-023,1.32154862304921e-023
3.16227766016835e+004	-6.99247811041870e-024,7.46184023063836e-024
3.54813389233572e+004	-5.20834727313108e-025,2.04498014979402e-024
3.98107170553494e+004	9.16333053404143e-026,4.07270908428689e-025
4.46683592150959e+004	4.86707074886158e-026,6.29534074105798e-026
5.01187233627268e+004	1.28213079042557e-026,7.16935434946575e-027
5.62341325190344e+004	2.61265635787301e-027,3.69565854220314e-028
6.30957344480187e+004	4.54274720807321e-028,-9.04352254228737e-029
7.07945784384131e+004	6.98903978944157e-029,-3.84353031230044e-029
7.94328234724274e+004	9.60879710160040e-030,-9.50949581333669e-030
8.91250938133737e+004	1.16287469808596e-030,-1.93982203435692e-030
9.99999999999990e+004	1.15713572646070e-031,-3.56046712378213e-031
1.12201845430195e+005	6.81082035127952e-033,-6.10609015039636e-032
1.25892541179415e+005	-7.14712029743862e-034,-9.98741326531039e-033
1.41253754462274e+005	-3.78279434570883e-034,-1.57800107207859e-033
1.58489319246110e+005	-9.76568883359145e-035,-2.42898970434862e-034
1.77827941003891e+005	-2.06950506862159e-035,-3.66435934971750e-035
1.99526231496886e+005	-3.98693261225509e-036,-5.44106199755393e-036
2.23872113856832e+005	-7.26149372564471e-037,-7.97680750916710e-037
2.51188643150955e+005	-1.27497505049789e-037,-1.15718126491786e-037
2.81838293126442e+005	-2.18246966083878e-038,-1.66368641861900e-038
3.16227766016835e+005	-3.66814433734009e-039,-2.37282415023069e-039
3.54813389233572e+005	-6.08222101431659e-040,-3.35886719603378e-040
3.98107170553493e+005	-9.98252027634346e-041,-4.71903189991690e-041
4.46683592150958e+005	-1.62562644115171e-041,-6.57691353688818e-042
5.01187233627267e+005	-2.63128852940359e-042,-9.08266337264522e-043
5.62341325190343e+005	-4.23889751671765e-043,-1.24049553066544e-043
6.30957344480186e+005	-6.80301522945671e-044,-1.67049773810442e-044
7.07945784384130e+005	-1.08851640576306e-044,-2.20737772588563e-045
7.94328234724273e+005	-1.73737194482993e-045,-2.83980189904170e-046
8.91250938133736e+005	-2.76725978144940e-046,-3.50897865817325e-047
1.00000000000000e+006	-4.39976310645824e-047,-4.05633430119615e-048
